sample	contig	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids	taxid	name
SRR6145058	k99_10993	deepbgc	0.1.0	deepbgc	k99_10993_0-2850.1	0	2850	2850	4	3	1	0.51594	antibacterial	0.54	0.02	0.45	0.17	NA	0	0.35	0.05	0.27	0.16	0.02	0.21	k99_10993_k99_10993_1;k99_10993_k99_10993_2;k99_10993_k99_10993_3;k99_10993_k99_10993_4	PF08240	PF08240;PF16884;PF06197	1747	Cutibacterium acnes
SRR6145058	k99_9094	deepbgc	0.1.0	deepbgc	k99_9094_2-872.1	2	872	870	1	1	0	0.52987	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9094_k99_9094_1	NA	PF00150	1747	Cutibacterium acnes
SRR6145058	k99_5195	deepbgc	0.1.0	deepbgc	k99_5195_2-1852.1	2	1852	1850	2	2	0	0.51947	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.12	0.31	0.21	0.03	0.3	k99_5195_k99_5195_1;k99_5195_k99_5195_2	NA	PF13320;PF00528	1747	Cutibacterium acnes
SRR6145058	k99_11979	deepbgc	0.1.0	deepbgc	k99_11979_48-6860.1	48	6860	6812	7	18	1	0.79874	antibacterial	0.63	0.12	0.12	0.13	RiPP	0	0.17	0.06	0.08	0.67	0.02	0.01	k99_11979_k99_11979_1;k99_11979_k99_11979_2;k99_11979_k99_11979_3;k99_11979_k99_11979_4;k99_11979_k99_11979_5;k99_11979_k99_11979_6;k99_11979_k99_11979_7	PF00561	PF00561;PF12697;PF12146;PF02592;PF12698;PF12679;PF13732;PF13304;PF00005;PF00196;PF08281;PF01371;PF13936;PF07638;PF00072;PF02518;PF07730;PF01702	1747	Cutibacterium acnes
SRR6145058	k99_2299	deepbgc	0.1.0	deepbgc	k99_2299_241-1797.1	241	1797	1556	2	2	0	0.59438	antibacterial	0.87	0.05	0.16	0.24	NA	0	0.09	0.08	0.32	0.21	0.04	0.32	k99_2299_k99_2299_2;k99_2299_k99_2299_3	NA	PF02195;PF12823	1747	Cutibacterium acnes
SRR6145058	k99_6477	deepbgc	0.1.0	deepbgc	k99_6477_2-3622.1	2	3622	3620	3	9	1	0.65527	antibacterial	0.59	0.15	0.18	0.25	NA	0.02	0.14	0.32	0.34	0.08	0.12	0.07	k99_6477_k99_6477_1;k99_6477_k99_6477_2;k99_6477_k99_6477_3	PF01370	PF00873;PF03176;PF12349;PF02460;PF00440;PF13977;PF16859;PF16363;PF01370	1747	Cutibacterium acnes
SRR6145058	k99_4941	deepbgc	0.1.0	deepbgc	k99_4941_4704-7074.1	4704	7074	2370	2	4	0	0.52782	antibacterial	0.72	0.03	0.06	0.24	Polyketide	0.07	0.01	0.18	0.54	0	0.01	0.21	k99_4941_k99_4941_7;k99_4941_k99_4941_8	NA	PF05977;PF13347;PF07690;PF01040	1747	Cutibacterium acnes
SRR6145058	k99_8032	deepbgc	0.1.0	deepbgc	k99_8032_2-3392.1	2	3392	3390	4	6	1	0.58872	antibacterial	0.89	0.06	0.18	0.22	NA	0.01	0.05	0.44	0.2	0.13	0.03	0.2	k99_8032_k99_8032_1;k99_8032_k99_8032_2;k99_8032_k99_8032_3;k99_8032_k99_8032_4	PF01553	PF13483;PF12706;PF00753;PF01474;PF01553;PF01553	1747	Cutibacterium acnes
SRR6145058	k99_7718	deepbgc	0.1.0	deepbgc	k99_7718_0-3695.1	0	3695	3695	2	4	0	0.56193	antibacterial	0.87	0.06	0.18	0.25	NA	0	0.09	0.14	0.3	0.2	0.03	0.3	k99_7718_k99_7718_1;k99_7718_k99_7718_2	NA	PF09043;PF16554;PF02310;PF13941	1747	Cutibacterium acnes
SRR6145058	k99_3308	deepbgc	0.1.0	deepbgc	k99_3308_298-1315.1	298	1315	1017	1	1	0	0.56107	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3308_k99_3308_2	NA	PF09754	1747	Cutibacterium acnes
SRR6145058	k99_8035	deepbgc	0.1.0	deepbgc	k99_8035_2063-3005.1	2063	3005	942	1	1	1	0.50265	antibacterial	0.78	0.05	0.14	0.29	NA	0	0.39	0.07	0.22	0.16	0.03	0.18	k99_8035_k99_8035_4	PF00561	PF00561	1747	Cutibacterium acnes
SRR6145058	k99_2858	deepbgc	0.1.0	deepbgc	k99_2858_211-1423.1	211	1423	1212	1	4	0	0.53339	antibacterial	0.85	0.08	0.17	0.25	NA	0	0.08	0.19	0.26	0.18	0.07	0.26	k99_2858_k99_2858_1	NA	PF12802;PF09339;PF00480;PF15867	1747	Cutibacterium acnes
SRR6145058	k99_4638	deepbgc	0.1.0	deepbgc	k99_4638_2-2401.1	2	2401	2399	3	3	0	0.6026	antibacterial	0.83	0.06	0.16	0.31	NA	0	0.11	0.07	0.35	0.21	0.03	0.29	k99_4638_k99_4638_1;k99_4638_k99_4638_2;k99_4638_k99_4638_3	NA	PF00557;PF02628;PF13796	1747	Cutibacterium acnes
SRR6145058	k99_7398	deepbgc	0.1.0	deepbgc	k99_7398_2-1751.1	2	1751	1749	2	14	0	0.60582	antibacterial	0.75	0.17	0.14	0.26	NA	0	0.05	0.48	0.17	0.16	0.04	0.14	k99_7398_k99_7398_1;k99_7398_k99_7398_2	NA	PF13518;PF04545;PF13384;PF13545;PF12802;PF13412;PF04198;PF01913;PF01978;PF01047;PF12802;PF09339;PF13601;PF13463	1234380	Cutibacterium acnes C1
SRR6145058	k99_7398	deepbgc	0.1.0	deepbgc	k99_7398_6299-11329.1	6299	11329	5030	7	16	0	0.57629	antibacterial	0.81	0.1	0.04	0.07	RiPP	0	0.03	0.07	0.04	0.85	0	0.01	k99_7398_k99_7398_9;k99_7398_k99_7398_10;k99_7398_k99_7398_11;k99_7398_k99_7398_12;k99_7398_k99_7398_13;k99_7398_k99_7398_14;k99_7398_k99_7398_15	NA	PF06792;PF00196;PF04545;PF08281;PF13412;PF00072;PF02518;PF13581;PF07730;PF00005;PF13476;PF13555;PF13191;PF03193;PF02463;PF13304	1234380	Cutibacterium acnes C1
SRR6145058	k99_7398	deepbgc	0.1.0	deepbgc	k99_7398_13866-14943.1	13866	14943	1077	3	3	0	0.62969	antibacterial	0.62	0.05	0.12	0.17	NA	0	0.05	0.39	0.19	0.17	0.02	0.21	k99_7398_k99_7398_17;k99_7398_k99_7398_18;k99_7398_k99_7398_19	NA	PF00872;PF00872;PF00440	1234380	Cutibacterium acnes C1
SRR6145058	k99_9316	deepbgc	0.1.0	deepbgc	k99_9316_2-1313.1	2	1313	1311	1	3	0	0.52209	antibacterial	0.69	0.07	0.16	0.38	Polyketide	0	0.01	0.2	0.74	0.01	0.02	0.04	k99_9316_k99_9316_1	NA	PF13347;PF07690;PF01595	1747	Cutibacterium acnes
SRR6145058	k99_8164	deepbgc	0.1.0	deepbgc	k99_8164_779-1517.1	779	1517	738	1	3	1	0.55458	antibacterial	0.76	0.06	0.15	0.25	Saccharide	0	0.03	0.05	0.14	0.07	0.66	0.06	k99_8164_k99_8164_2	PF00534	PF13524;PF00534;PF13692	1747	Cutibacterium acnes
SRR6145058	k99_8663	deepbgc	0.1.0	deepbgc	k99_8663_2-1111.1	2	1111	1109	2	5	2	0.53302	antibacterial	0.7	0.17	0.2	0.11	Other	0.02	0.13	0.56	0.21	0.02	0.12	0.06	k99_8663_k99_8663_1;k99_8663_k99_8663_2	PF01041;PF00155	PF01041;PF01053;PF00155;PF00132;PF14602	1747	Cutibacterium acnes
SRR6145058	k99_5882	deepbgc	0.1.0	deepbgc	k99_5882_1-673.1	1	673	672	1	2	0	0.54608	antibacterial	0.8	0.04	0.16	0.47	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_5882_k99_5882_1	NA	PF00854;PF07690	1747	Cutibacterium acnes
SRR6145058	k99_6381	deepbgc	0.1.0	deepbgc	k99_6381_64-472.1	64	472	408	1	1	0	0.56385	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6381_k99_6381_1	NA	PF12005	1747	Cutibacterium acnes
SRR6145058	k99_7532	deepbgc	0.1.0	deepbgc	k99_7532_2-3010.1	2	3010	3008	2	3	1	0.62884	antibacterial	0.83	0.06	0.17	0.3	NA	0	0.11	0.08	0.32	0.2	0.03	0.31	k99_7532_k99_7532_1;k99_7532_k99_7532_2	PF00171	PF02133;PF01619;PF00171	1747	Cutibacterium acnes
SRR6145058	k99_6284	deepbgc	0.1.0	deepbgc	k99_6284_161-1139.1	161	1139	978	1	6	0	0.66672	inhibitor	0.24	0.02	0.7	0.13	NA	0.02	0.22	0.06	0.34	0.27	0.01	0.09	k99_6284_k99_6284_1	NA	PF06779;PF07690;PF06609;PF03209;PF00083;PF05977	1747	Cutibacterium acnes
SRR6145058	k99_9355	deepbgc	0.1.0	deepbgc	k99_9355_2-1088.1	2	1088	1086	1	2	0	0.57982	NA	0.42	0.03	0.3	0.14	NA	0	0.09	0.07	0.31	0.27	0.03	0.29	k99_9355_k99_9355_1	NA	PF07714;PF00069	1747	Cutibacterium acnes
SRR6145058	k99_8977	deepbgc	0.1.0	deepbgc	k99_8977_2-1298.1	2	1298	1296	2	3	0	0.52863	antibacterial	0.87	0.04	0.09	0.22	RiPP	0	0.05	0.11	0.06	0.72	0.04	0.05	k99_8977_k99_8977_1;k99_8977_k99_8977_2	NA	PF02687;PF13304;PF00005	1747	Cutibacterium acnes
SRR6145058	k99_3383	deepbgc	0.1.0	deepbgc	k99_3383_0-1335.1	0	1335	1335	2	2	0	0.52849	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.08	0.12	0.31	0.21	0.03	0.3	k99_3383_k99_3383_1;k99_3383_k99_3383_2	NA	PF01120;PF00528	1234380	Cutibacterium acnes C1
SRR6145058	k99_10618	deepbgc	0.1.0	deepbgc	k99_10618_55-1411.1	55	1411	1356	2	2	0	0.59269	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10618_k99_10618_1;k99_10618_k99_10618_2	NA	PF12270;PF15420	1747	Cutibacterium acnes
SRR6145058	k99_7665	deepbgc	0.1.0	deepbgc	k99_7665_860-1541.1	860	1541	681	1	1	1	0.55645	antibacterial	0.85	0.07	0.17	0.27	NA	0.01	0.07	0.01	0.22	0.1	0.42	0.23	k99_7665_k99_7665_2	PF00483	PF00483	1747	Cutibacterium acnes
SRR6145058	k99_10557	deepbgc	0.1.0	deepbgc	k99_10557_2-1788.1	2	1788	1786	2	2	0	0.69488	antibacterial	0.88	0.06	0.14	0.25	NA	0	0.09	0.07	0.3	0.29	0.03	0.27	k99_10557_k99_10557_1;k99_10557_k99_10557_2	NA	PF00072;PF07730	1747	Cutibacterium acnes
SRR6145058	k99_6287	deepbgc	0.1.0	deepbgc	k99_6287_698-1247.1	698	1247	549	1	1	0	0.5448	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6287_k99_6287_2	NA	PF16157	1747	Cutibacterium acnes
SRR6145058	k99_12039	deepbgc	0.1.0	deepbgc	k99_12039_1-5483.1	1	5483	5482	8	8	0	0.77501	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_12039_k99_12039_1;k99_12039_k99_12039_2;k99_12039_k99_12039_3;k99_12039_k99_12039_4;k99_12039_k99_12039_5;k99_12039_k99_12039_6;k99_12039_k99_12039_7;k99_12039_k99_12039_8	NA	PF04687;PF02306;PF02305;PF04726;PF02925;PF12025;PF05840;PF04687	2	Bacteria
SRR6145058	k99_9103	deepbgc	0.1.0	deepbgc	k99_9103_306-1458.1	306	1458	1152	1	2	0	0.57955	antibacterial-antifungal	0.78	0.02	0.2	0.63	Polyketide	0	0.01	0.02	0.94	0.03	0	0.01	k99_9103_k99_9103_2	NA	PF00083;PF07690	1747	Cutibacterium acnes
SRR6145058	k99_3438	deepbgc	0.1.0	deepbgc	k99_3438_2-821.1	2	821	819	1	5	0	0.54406	inhibitor	0.18	0.02	0.76	0.14	NA	0	0.23	0.04	0.35	0.28	0.01	0.09	k99_3438_k99_3438_1	NA	PF07690;PF00083;PF06779;PF06609;PF05631	1747	Cutibacterium acnes
SRR6145058	k99_10691	deepbgc	0.1.0	deepbgc	k99_10691_2-4073.1	2	4073	4071	4	8	0	0.57032	antibacterial	0.63	0.06	0.07	0.11	RiPP	0	0.05	0.17	0.06	0.71	0	0.01	k99_10691_k99_10691_1;k99_10691_k99_10691_2;k99_10691_k99_10691_3;k99_10691_k99_10691_4	NA	PF07681;PF00275;PF03193;PF13191;PF00005;PF13555;PF01926;PF12146	1747	Cutibacterium acnes
SRR6145058	k99_10691	deepbgc	0.1.0	deepbgc	k99_10691_5111-5540.1	5111	5540	429	1	1	0	0.54166	antibacterial	0.87	0.05	0.16	0.25	NA	0	0.09	0.07	0.32	0.23	0.04	0.3	k99_10691_k99_10691_6	NA	PF02826	1747	Cutibacterium acnes
SRR6145058	k99_662	deepbgc	0.1.0	deepbgc	k99_662_2-95.1	2	95	93	1	1	0	0.67722	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_662_k99_662_1	NA	PF10698	1747	Cutibacterium acnes
SRR6145058	k99_2494	deepbgc	0.1.0	deepbgc	k99_2494_0-2195.1	0	2195	2195	2	2	0	0.54879	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2494_k99_2494_1;k99_2494_k99_2494_2	NA	PF00513;PF00500	10621	Human papillomavirus 9
SRR6145058	k99_9726	deepbgc	0.1.0	deepbgc	k99_9726_0-1955.1	0	1955	1955	2	2	0	0.56172	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_9726_k99_9726_1;k99_9726_k99_9726_2	NA	PF03631;PF07690	1747	Cutibacterium acnes
SRR6145058	k99_9158	deepbgc	0.1.0	deepbgc	k99_9158_602-1241.1	602	1241	639	1	1	0	0.57769	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9158_k99_9158_2	NA	PF08666	1747	Cutibacterium acnes
SRR6145058	k99_6203	deepbgc	0.1.0	deepbgc	k99_6203_840-1260.1	840	1260	420	1	1	0	0.53509	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_6203_k99_6203_2	NA	PF17249	1747	Cutibacterium acnes
SRR6145058	k99_2626	deepbgc	0.1.0	deepbgc	k99_2626_0-1565.1	0	1565	1565	2	2	0	0.55418	antibacterial	0.86	0.06	0.17	0.25	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2626_k99_2626_1;k99_2626_k99_2626_2	NA	PF00215;PF02126	1747	Cutibacterium acnes
SRR6145058	k99_11066	deepbgc	0.1.0	deepbgc	k99_11066_928-2994.1	928	2994	2066	2	4	0	0.57461	antibacterial-antifungal	0.77	0.02	0.2	0.63	Polyketide	0	0.01	0.02	0.94	0.03	0	0.01	k99_11066_k99_11066_2;k99_11066_k99_11066_3	NA	PF04131;PF11700;PF07690;PF00083	1747	Cutibacterium acnes
SRR6145058	k99_1607	deepbgc	0.1.0	deepbgc	k99_1607_265-1516.1	265	1516	1251	1	3	0	0.62389	antibacterial-antifungal	0.78	0.02	0.18	0.6	Polyketide	0.02	0.01	0.04	0.9	0.03	0	0.01	k99_1607_k99_1607_1	NA	PF00083;PF05977;PF07690	1747	Cutibacterium acnes
SRR6145058	k99_2627	deepbgc	0.1.0	deepbgc	k99_2627_0-891.1	0	891	891	1	1	1	0.75866	antibacterial	0.78	0.03	0.21	0.14	NA	0	0.22	0.24	0.32	0.1	0.01	0.11	k99_2627_k99_2627_1	PF00501	PF00501	1747	Cutibacterium acnes
SRR6145058	k99_5833	deepbgc	0.1.0	deepbgc	k99_5833_1-1044.1	1	1044	1043	2	4	1	0.75832	antibacterial	0.61	0.27	0.21	0.14	NA	0.02	0.03	0.27	0.19	0.32	0	0.17	k99_5833_k99_5833_1;k99_5833_k99_5833_2	PF08242	PF02104;PF13489;PF13649;PF08242	1747	Cutibacterium acnes
SRR6145058	k99_3751	deepbgc	0.1.0	deepbgc	k99_3751_159-795.1	159	795	636	1	2	0	0.53176	antibacterial	0.83	0.04	0.16	0.23	NA	0	0.07	0.06	0.35	0.28	0.01	0.27	k99_3751_k99_3751_2	NA	PF08281;PF04545	1747	Cutibacterium acnes
SRR6145058	k99_10305	deepbgc	0.1.0	deepbgc	k99_10305_1907-2123.1	1907	2123	216	1	1	0	0.52919	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10305_k99_10305_3	NA	PF13822	1747	Cutibacterium acnes
SRR6145058	k99_5017	deepbgc	0.1.0	deepbgc	k99_5017_1-1072.1	1	1072	1071	1	2	1	0.88646	inhibitor	0.29	0.06	0.73	0.11	NRP	0	0.63	0.13	0.16	0.01	0.02	0.07	k99_5017_k99_5017_1	PF00668	PF00550;PF00668	1881017	Pseudomonas sp. 7SR1
SRR6145058	k99_9878	deepbgc	0.1.0	deepbgc	k99_9878_0-1299.1	0	1299	1299	2	3	0	0.54504	antibacterial	0.87	0.06	0.17	0.25	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9878_k99_9878_1;k99_9878_k99_9878_2	NA	PF01654;PF02322;PF14256	1747	Cutibacterium acnes
SRR6145058	k99_11921	deepbgc	0.1.0	deepbgc	k99_11921_136-1744.1	136	1744	1608	1	2	0	0.57955	antibacterial-antifungal	0.78	0.02	0.2	0.63	Polyketide	0	0.01	0.02	0.94	0.03	0	0.01	k99_11921_k99_11921_1	NA	PF00083;PF07690	1747	Cutibacterium acnes
SRR6145058	k99_6654	deepbgc	0.1.0	deepbgc	k99_6654_1-6257.1	1	6257	6256	8	30	6	0.68689	NA	0.27	0.43	0.24	0.01	NA	0.01	0.02	0.23	0.3	0.03	0.24	0.43	k99_6654_k99_6654_1;k99_6654_k99_6654_2;k99_6654_k99_6654_3;k99_6654_k99_6654_4;k99_6654_k99_6654_5;k99_6654_k99_6654_6;k99_6654_k99_6654_7;k99_6654_k99_6654_8	PF01266;PF02770;PF08028;PF02771;PF01494;PF00441	PF16268;PF16268;PF12802;PF01022;PF09339;PF12840;PF01978;PF13412;PF01614;PF02771;PF02770;PF00441;PF08028;PF02515;PF01012;PF01012;PF00766;PF01262;PF07992;PF01946;PF03486;PF01494;PF01266;PF12831;PF00890;PF13738;PF05834;PF01134;PF00070;PF13450	1747	Cutibacterium acnes
SRR6145058	k99_6153	deepbgc	0.1.0	deepbgc	k99_6153_959-1385.1	959	1385	426	1	1	0	0.6361	antibacterial	0.88	0.11	0.16	0.29	NA	0.01	0.09	0.06	0.43	0.18	0.04	0.28	k99_6153_k99_6153_1	NA	PF13460	1747	Cutibacterium acnes
SRR6145058	k99_1231	deepbgc	0.1.0	deepbgc	k99_1231_233-776.1	233	776	543	1	1	0	0.69307	antibacterial	0.61	0.05	0.12	0.17	NA	0	0.05	0.39	0.19	0.17	0.02	0.21	k99_1231_k99_1231_1	NA	PF00440	1747	Cutibacterium acnes
SRR6145058	k99_4509	deepbgc	0.1.0	deepbgc	k99_4509_1650-3225.1	1650	3225	1575	1	1	0	0.50225	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_4509_k99_4509_3	NA	PF00150	1747	Cutibacterium acnes
SRR6145058	k99_10126	deepbgc	0.1.0	deepbgc	k99_10126_183-1038.1	183	1038	855	1	1	0	0.5784	antibacterial	0.86	0.05	0.16	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_10126_k99_10126_1	NA	PF13336	1747	Cutibacterium acnes
SRR6145058	k99_926	deepbgc	0.1.0	deepbgc	k99_926_205-1662.1	205	1662	1457	2	9	2	0.63409	NA	0.45	0.35	0.16	0.04	NA	0.01	0.02	0.21	0.06	0.25	0	0.45	k99_926_k99_926_2;k99_926_k99_926_3	PF08241;PF08242	PF05175;PF12847;PF13489;PF13649;PF13847;PF06325;PF08241;PF08242;PF01416	1747	Cutibacterium acnes
SRR6145058	k99_2176	deepbgc	0.1.0	deepbgc	k99_2176_2-701.1	2	701	699	1	1	0	0.62725	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_2176_k99_2176_1	NA	PF09754	1234380	Cutibacterium acnes C1
SRR6145058	k99_1753	deepbgc	0.1.0	deepbgc	k99_1753_0-1567.1	0	1567	1567	3	5	0	0.68595	antibacterial	0.62	0.15	0.29	0.2	NA	0	0.06	0.17	0.24	0.31	0.02	0.25	k99_1753_k99_1753_1;k99_1753_k99_1753_2;k99_1753_k99_1753_3	NA	PF01135;PF08704;PF11255;PF12698;PF01061	1747	Cutibacterium acnes
SRR6145058	k99_4903	deepbgc	0.1.0	deepbgc	k99_4903_1182-2463.1	1182	2463	1281	1	3	1	0.64492	antibacterial	0.88	0.06	0.16	0.23	RiPP	0	0.03	0.17	0.1	0.62	0.01	0.08	k99_4903_k99_4903_2	PF04055	PF13353;PF04055;PF13186	1747	Cutibacterium acnes
SRR6145058	k99_4903	deepbgc	0.1.0	deepbgc	k99_4903_4057-6397.1	4057	6397	2340	4	3	0	0.60432	antibacterial	0.86	0.05	0.17	0.21	NA	0	0.06	0.13	0.2	0.43	0	0.2	k99_4903_k99_4903_4;k99_4903_k99_4903_5;k99_4903_k99_4903_6;k99_4903_k99_4903_7	NA	PF02872;PF00664;PF13280	1747	Cutibacterium acnes
SRR6145058	k99_8355	deepbgc	0.1.0	deepbgc	k99_8355_0-1815.1	0	1815	1815	3	3	1	0.62287	antibacterial	0.81	0.08	0.21	0.25	Saccharide	0	0.01	0.01	0.06	0.04	0.79	0.12	k99_8355_k99_8355_1;k99_8355_k99_8355_2;k99_8355_k99_8355_3	PF00483	PF13506;PF00483;PF12804	1747	Cutibacterium acnes
SRR6145058	k99_1190	deepbgc	0.1.0	deepbgc	k99_1190_1463-1736.1	1463	1736	273	1	1	0	0.51411	antibacterial	0.83	0.06	0.21	0.26	NA	0	0.05	0.19	0.28	0.2	0.03	0.3	k99_1190_k99_1190_2	NA	PF00486	1747	Cutibacterium acnes
SRR6145058	k99_5516	deepbgc	0.1.0	deepbgc	k99_5516_682-1642.1	682	1642	960	1	3	1	0.57697	antibacterial	0.68	0.15	0.12	0.16	NA	0.05	0.06	0.31	0.16	0.1	0.11	0.35	k99_5516_k99_5516_2	PF01593	PF07992;PF01593;PF00070	1747	Cutibacterium acnes
SRR6145058	k99_11441	deepbgc	0.1.0	deepbgc	k99_11441_2-1721.1	2	1721	1719	1	1	0	0.567	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_11441_k99_11441_1	NA	PF02514	1747	Cutibacterium acnes
SRR6145058	k99_8040	deepbgc	0.1.0	deepbgc	k99_8040_0-1789.1	0	1789	1789	3	2	0	0.56112	antibacterial	0.86	0.08	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_8040_k99_8040_1;k99_8040_k99_8040_2;k99_8040_k99_8040_3	NA	PF00795;PF03734	1747	Cutibacterium acnes
SRR6145058	k99_4009	deepbgc	0.1.0	deepbgc	k99_4009_101-1042.1	101	1042	941	2	5	0	0.672	antibacterial	0.78	0.06	0.15	0.21	NA	0	0.06	0.06	0.36	0.27	0.01	0.28	k99_4009_k99_4009_1;k99_4009_k99_4009_2	NA	PF13490;PF07638;PF04545;PF08281;PF04542	1114969	Cutibacterium acnes TypeIA2 P.acn31
SRR6145058	k99_11805	deepbgc	0.1.0	deepbgc	k99_11805_2-3798.1	2	3798	3796	4	14	3	0.65998	NA	0.24	0.35	0.18	0.07	NA	0.08	0	0.22	0.19	0.08	0.22	0.45	k99_11805_k99_11805_1;k99_11805_k99_11805_2;k99_11805_k99_11805_3;k99_11805_k99_11805_4	PF01494;PF01266;PF01593	PF00144;PF07992;PF13738;PF13434;PF12831;PF01946;PF01593;PF13450;PF00890;PF03486;PF01266;PF01494;PF14691;PF01493	1747	Cutibacterium acnes
SRR6145058	k99_7674	deepbgc	0.1.0	deepbgc	k99_7674_1-532.1	1	532	531	1	2	1	0.62039	antibacterial	0.83	0.05	0.2	0.23	Saccharide	0	0.06	0.05	0.15	0.1	0.54	0.13	k99_7674_k99_7674_1	PF00535	PF00535;PF13641	1747	Cutibacterium acnes
SRR6145058	k99_7154	deepbgc	0.1.0	deepbgc	k99_7154_1-541.1	1	541	540	1	1	0	0.55076	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7154_k99_7154_1	NA	PF04213	1234380	Cutibacterium acnes C1
SRR6145058	k99_988	deepbgc	0.1.0	deepbgc	k99_988_2-1575.1	2	1575	1573	2	6	2	0.53713	antibacterial	0.53	0.1	0.06	0.45	NA	0	0.4	0.16	0.36	0.05	0.02	0.03	k99_988_k99_988_1;k99_988_k99_988_2	PF00975;PF00561	PF01939;PF12146;PF00975;PF00561;PF12697;PF00756	1234380	Cutibacterium acnes C1
SRR6145058	k99_10571	deepbgc	0.1.0	deepbgc	k99_10571_1-1108.1	1	1108	1107	2	2	0	0.63651	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_10571_k99_10571_1;k99_10571_k99_10571_2	NA	PF16154;PF07690	1747	Cutibacterium acnes
SRR6145058	k99_9693	deepbgc	0.1.0	deepbgc	k99_9693_2-389.1	2	389	387	1	1	0	0.50728	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9693_k99_9693_1	NA	PF02754	1747	Cutibacterium acnes
SRR6145058	k99_7679	deepbgc	0.1.0	deepbgc	k99_7679_0-663.1	0	663	663	1	1	0	0.62878	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.09	0.15	0.28	0.2	0.03	0.3	k99_7679_k99_7679_1	NA	PF00425	1747	Cutibacterium acnes
SRR6145058	k99_2871	deepbgc	0.1.0	deepbgc	k99_2871_0-1194.1	0	1194	1194	2	2	0	0.65381	antibacterial	0.77	0.12	0.14	0.2	NA	0	0.06	0.44	0.25	0.11	0.02	0.14	k99_2871_k99_2871_1;k99_2871_k99_2871_2	NA	PF07992;PF17197	1747	Cutibacterium acnes
SRR6145058	k99_10493	deepbgc	0.1.0	deepbgc	k99_10493_2051-2399.1	2051	2399	348	1	3	1	0.54484	antibacterial	0.76	0.06	0.15	0.25	Saccharide	0	0.03	0.05	0.14	0.07	0.66	0.06	k99_10493_k99_10493_3	PF00534	PF13524;PF00534;PF13692	1747	Cutibacterium acnes
SRR6145058	k99_8992	deepbgc	0.1.0	deepbgc	k99_8992_2531-3140.1	2531	3140	609	1	1	0	0.58125	antibacterial	0.61	0.05	0.12	0.17	NA	0	0.05	0.39	0.19	0.17	0.02	0.21	k99_8992_k99_8992_2	NA	PF00440	1747	Cutibacterium acnes
SRR6145058	k99_3639	deepbgc	0.1.0	deepbgc	k99_3639_2-2033.1	2	2033	2031	2	4	0	0.55448	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_3639_k99_3639_1;k99_3639_k99_3639_2	NA	PF13385;PF02210;PF00054;PF07690	1747	Cutibacterium acnes
