sample	contig	length
SRR6145058	k99_8460 	 353
SRR6145058	k99_6885 	 353
SRR6145058	k99_4202 	 353
SRR6145058	k99_1219 	 353
SRR6145058	k99_4969 	 353
SRR6145058	k99_11285 	 353
SRR6145058	k99_6333 	 353
SRR6145058	k99_10896 	 353
SRR6145058	k99_2893 	 353
SRR6145058	k99_10439 	 353
SRR6145058	k99_11229 	 353
SRR6145058	k99_7663 	 353
SRR6145058	k99_3050 	 353
SRR6145058	k99_7659 	 353
SRR6145058	k99_8328 	 353
SRR6145058	k99_11409 	 353
SRR6145058	k99_10377 	 353
SRR6145058	k99_5362 	 353
SRR6145058	k99_5128 	 353
SRR6145058	k99_8872 	 353
SRR6145058	k99_10180 	 353
SRR6145058	k99_9777 	 353
SRR6145058	k99_913 	 353
SRR6145058	k99_7919 	 353
SRR6145058	k99_3317 	 353
SRR6145058	k99_8713 	 353
SRR6145058	k99_9019 	 353
SRR6145058	k99_1929 	 353
SRR6145058	k99_2353 	 353
SRR6145058	k99_6834 	 353
SRR6145058	k99_11199 	 353
SRR6145058	k99_6704 	 353
SRR6145058	k99_9058 	 353
SRR6145058	k99_737 	 353
SRR6145058	k99_3794 	 353
SRR6145058	k99_4359 	 353
SRR6145058	k99_10090 	 353
SRR6145058	k99_992 	 353
SRR6145058	k99_2366 	 353
SRR6145058	k99_9682 	 352
SRR6145058	k99_11923 	 352
SRR6145058	k99_3754 	 352
SRR6145058	k99_11195 	 352
SRR6145058	k99_4799 	 352
SRR6145058	k99_6111 	 352
SRR6145058	k99_2201 	 352
SRR6145058	k99_10019 	 352
SRR6145058	k99_10999 	 352
SRR6145058	k99_10846 	 352
SRR6145058	k99_6747 	 352
SRR6145058	k99_9521 	 352
SRR6145058	k99_4095 	 352
SRR6145058	k99_800 	 352
SRR6145058	k99_695 	 352
SRR6145058	k99_11582 	 352
SRR6145058	k99_9807 	 352
SRR6145058	k99_10243 	 352
SRR6145058	k99_9867 	 352
SRR6145058	k99_6668 	 352
SRR6145058	k99_4964 	 352
SRR6145058	k99_7540 	 352
SRR6145058	k99_6894 	 352
SRR6145058	k99_4841 	 352
SRR6145058	k99_9614 	 352
SRR6145058	k99_8905 	 352
SRR6145058	k99_2467 	 352
SRR6145058	k99_11918 	 352
SRR6145058	k99_9398 	 352
SRR6145058	k99_11197 	 352
SRR6145058	k99_2409 	 352
SRR6145058	k99_2832 	 352
SRR6145058	k99_6223 	 352
SRR6145058	k99_1590 	 352
SRR6145058	k99_2544 	 352
SRR6145058	k99_8605 	 352
SRR6145058	k99_8732 	 352
SRR6145058	k99_7123 	 352
SRR6145058	k99_7269 	 352
SRR6145058	k99_3953 	 352
SRR6145058	k99_10838 	 352
SRR6145058	k99_461 	 352
SRR6145058	k99_155 	 352
SRR6145058	k99_9787 	 352
SRR6145058	k99_1789 	 352
SRR6145058	k99_5925 	 352
SRR6145058	k99_6580 	 352
SRR6145058	k99_5979 	 352
SRR6145058	k99_10093 	 352
SRR6145058	k99_1977 	 352
SRR6145058	k99_460 	 352
SRR6145058	k99_6364 	 352
SRR6145058	k99_8149 	 352
SRR6145058	k99_3373 	 352
SRR6145058	k99_12021 	 352
SRR6145058	k99_6059 	 352
SRR6145058	k99_10829 	 352
SRR6145058	k99_2644 	 352
SRR6145058	k99_3243 	 351
SRR6145058	k99_4175 	 351
SRR6145058	k99_8833 	 351
SRR6145058	k99_9369 	 351
SRR6145058	k99_5930 	 351
SRR6145058	k99_4343 	 351
SRR6145058	k99_6373 	 351
SRR6145058	k99_2332 	 351
SRR6145058	k99_9596 	 351
SRR6145058	k99_2962 	 351
SRR6145058	k99_2753 	 351
SRR6145058	k99_5407 	 351
SRR6145058	k99_2643 	 351
SRR6145058	k99_10226 	 351
SRR6145058	k99_7503 	 351
SRR6145058	k99_11347 	 351
SRR6145058	k99_11167 	 351
SRR6145058	k99_1515 	 351
SRR6145058	k99_1937 	 351
SRR6145058	k99_2104 	 351
SRR6145058	k99_2913 	 351
SRR6145058	k99_914 	 351
SRR6145058	k99_216 	 351
SRR6145058	k99_5242 	 351
SRR6145058	k99_7258 	 351
SRR6145058	k99_6900 	 351
SRR6145058	k99_9717 	 351
SRR6145058	k99_1882 	 351
SRR6145058	k99_696 	 351
SRR6145058	k99_10970 	 351
SRR6145058	k99_4918 	 351
SRR6145058	k99_8400 	 351
SRR6145058	k99_11447 	 351
SRR6145058	k99_785 	 351
SRR6145058	k99_1594 	 351
SRR6145058	k99_4529 	 351
SRR6145058	k99_7345 	 351
SRR6145058	k99_1081 	 351
SRR6145058	k99_8506 	 351
SRR6145058	k99_263 	 351
SRR6145058	k99_2384 	 351
SRR6145058	k99_808 	 351
SRR6145058	k99_1288 	 351
SRR6145058	k99_4475 	 351
SRR6145058	k99_8621 	 351
SRR6145058	k99_9930 	 351
SRR6145058	k99_1067 	 351
SRR6145058	k99_7245 	 351
SRR6145058	k99_3830 	 351
SRR6145058	k99_2975 	 351
SRR6145058	k99_5730 	 351
SRR6145058	k99_10435 	 351
SRR6145058	k99_4465 	 351
SRR6145058	k99_3955 	 351
SRR6145058	k99_10175 	 351
SRR6145058	k99_9196 	 351
SRR6145058	k99_6789 	 351
SRR6145058	k99_7918 	 351
SRR6145058	k99_10217 	 351
SRR6145058	k99_1574 	 351
SRR6145058	k99_6200 	 351
SRR6145058	k99_796 	 351
SRR6145058	k99_1241 	 351
SRR6145058	k99_6072 	 351
SRR6145058	k99_3546 	 351
SRR6145058	k99_7159 	 351
SRR6145058	k99_2401 	 351
SRR6145058	k99_2436 	 351
SRR6145058	k99_10033 	 351
SRR6145058	k99_4936 	 351
SRR6145058	k99_2321 	 351
SRR6145058	k99_6011 	 351
SRR6145058	k99_7299 	 351
SRR6145058	k99_2406 	 351
SRR6145058	k99_8334 	 351
SRR6145058	k99_5443 	 351
SRR6145058	k99_1300 	 351
SRR6145058	k99_3881 	 351
SRR6145058	k99_16 	 351
SRR6145058	k99_8644 	 351
SRR6145058	k99_472 	 350
SRR6145058	k99_6485 	 350
SRR6145058	k99_8002 	 350
SRR6145058	k99_4728 	 350
SRR6145058	k99_7865 	 350
SRR6145058	k99_5020 	 350
SRR6145058	k99_3201 	 350
SRR6145058	k99_7907 	 350
SRR6145058	k99_3464 	 350
SRR6145058	k99_2954 	 350
SRR6145058	k99_4797 	 350
SRR6145058	k99_4356 	 350
SRR6145058	k99_2537 	 350
SRR6145058	k99_6453 	 350
SRR6145058	k99_907 	 350
SRR6145058	k99_10467 	 350
SRR6145058	k99_4769 	 350
SRR6145058	k99_11856 	 350
SRR6145058	k99_8993 	 350
SRR6145058	k99_7420 	 350
SRR6145058	k99_4881 	 350
SRR6145058	k99_6417 	 350
SRR6145058	k99_7054 	 350
SRR6145058	k99_2576 	 350
SRR6145058	k99_9476 	 350
SRR6145058	k99_1325 	 350
SRR6145058	k99_3981 	 350
SRR6145058	k99_8544 	 350
SRR6145058	k99_10801 	 350
SRR6145058	k99_3719 	 350
SRR6145058	k99_1035 	 350
SRR6145058	k99_7688 	 350
SRR6145058	k99_6105 	 350
SRR6145058	k99_8934 	 350
SRR6145058	k99_9422 	 350
SRR6145058	k99_478 	 350
SRR6145058	k99_5277 	 350
SRR6145058	k99_11970 	 350
SRR6145058	k99_792 	 350
SRR6145058	k99_10460 	 350
SRR6145058	k99_8759 	 350
SRR6145058	k99_3422 	 350
SRR6145058	k99_10696 	 350
SRR6145058	k99_5628 	 350
SRR6145058	k99_11033 	 350
SRR6145058	k99_854 	 350
SRR6145058	k99_2125 	 350
SRR6145058	k99_4309 	 350
SRR6145058	k99_8337 	 350
SRR6145058	k99_5336 	 350
SRR6145058	k99_2728 	 350
SRR6145058	k99_7822 	 350
SRR6145058	k99_11154 	 350
SRR6145058	k99_693 	 349
SRR6145058	k99_5488 	 349
SRR6145058	k99_7762 	 349
SRR6145058	k99_9413 	 349
SRR6145058	k99_11636 	 349
SRR6145058	k99_4370 	 349
SRR6145058	k99_11361 	 349
SRR6145058	k99_2949 	 349
SRR6145058	k99_6404 	 349
SRR6145058	k99_1949 	 349
SRR6145058	k99_9333 	 349
SRR6145058	k99_6463 	 349
SRR6145058	k99_4486 	 349
SRR6145058	k99_4155 	 349
SRR6145058	k99_2912 	 349
SRR6145058	k99_3577 	 349
SRR6145058	k99_918 	 349
SRR6145058	k99_5612 	 349
SRR6145058	k99_10777 	 349
SRR6145058	k99_9514 	 349
SRR6145058	k99_5884 	 349
SRR6145058	k99_1705 	 349
SRR6145058	k99_10109 	 349
SRR6145058	k99_5206 	 349
SRR6145058	k99_7701 	 349
SRR6145058	k99_6385 	 349
SRR6145058	k99_9194 	 349
SRR6145058	k99_4558 	 349
SRR6145058	k99_8206 	 349
SRR6145058	k99_11399 	 349
SRR6145058	k99_11646 	 349
SRR6145058	k99_2497 	 349
SRR6145058	k99_1524 	 349
SRR6145058	k99_2017 	 349
SRR6145058	k99_3462 	 349
SRR6145058	k99_10560 	 349
SRR6145058	k99_4092 	 349
SRR6145058	k99_5022 	 349
SRR6145058	k99_6505 	 349
SRR6145058	k99_3211 	 349
SRR6145058	k99_6510 	 349
SRR6145058	k99_7107 	 349
SRR6145058	k99_5300 	 349
SRR6145058	k99_2783 	 349
SRR6145058	k99_7413 	 349
SRR6145058	k99_8730 	 349
SRR6145058	k99_9214 	 349
SRR6145058	k99_10730 	 349
SRR6145058	k99_2933 	 349
SRR6145058	k99_7137 	 349
SRR6145058	k99_1006 	 349
SRR6145058	k99_197 	 349
SRR6145058	k99_2226 	 349
SRR6145058	k99_3396 	 349
SRR6145058	k99_2967 	 349
SRR6145058	k99_3822 	 349
SRR6145058	k99_20 	 349
SRR6145058	k99_5893 	 348
SRR6145058	k99_5044 	 348
SRR6145058	k99_3725 	 348
SRR6145058	k99_1302 	 348
SRR6145058	k99_8906 	 348
SRR6145058	k99_8412 	 348
SRR6145058	k99_625 	 348
SRR6145058	k99_2230 	 348
SRR6145058	k99_9815 	 348
SRR6145058	k99_11655 	 348
SRR6145058	k99_2396 	 348
SRR6145058	k99_919 	 348
SRR6145058	k99_10514 	 348
SRR6145058	k99_7922 	 348
SRR6145058	k99_3521 	 348
SRR6145058	k99_1409 	 348
SRR6145058	k99_3014 	 348
SRR6145058	k99_7818 	 348
SRR6145058	k99_2359 	 348
SRR6145058	k99_9606 	 348
SRR6145058	k99_1276 	 348
SRR6145058	k99_10089 	 348
SRR6145058	k99_10117 	 348
SRR6145058	k99_7629 	 348
SRR6145058	k99_1965 	 348
SRR6145058	k99_8247 	 348
SRR6145058	k99_7056 	 348
SRR6145058	k99_11134 	 348
SRR6145058	k99_21 	 348
SRR6145058	k99_635 	 348
SRR6145058	k99_9755 	 348
SRR6145058	k99_3784 	 348
SRR6145058	k99_885 	 348
SRR6145058	k99_3137 	 348
SRR6145058	k99_5047 	 348
SRR6145058	k99_9758 	 348
SRR6145058	k99_3038 	 348
SRR6145058	k99_5180 	 348
SRR6145058	k99_5540 	 348
SRR6145058	k99_7687 	 348
SRR6145058	k99_4714 	 348
SRR6145058	k99_9636 	 348
SRR6145058	k99_2910 	 348
SRR6145058	k99_2857 	 348
SRR6145058	k99_10812 	 348
SRR6145058	k99_6844 	 348
SRR6145058	k99_5081 	 348
SRR6145058	k99_2045 	 348
SRR6145058	k99_9296 	 348
SRR6145058	k99_9012 	 348
SRR6145058	k99_9728 	 348
SRR6145058	k99_9313 	 347
SRR6145058	k99_4943 	 347
SRR6145058	k99_2733 	 347
SRR6145058	k99_8357 	 347
SRR6145058	k99_898 	 347
SRR6145058	k99_6972 	 347
SRR6145058	k99_10387 	 347
SRR6145058	k99_9730 	 347
SRR6145058	k99_10667 	 347
SRR6145058	k99_8835 	 347
SRR6145058	k99_4034 	 347
SRR6145058	k99_1522 	 347
SRR6145058	k99_2719 	 347
SRR6145058	k99_9248 	 347
SRR6145058	k99_3996 	 347
SRR6145058	k99_9288 	 347
SRR6145058	k99_7414 	 347
SRR6145058	k99_11515 	 347
SRR6145058	k99_8681 	 347
SRR6145058	k99_655 	 347
SRR6145058	k99_9411 	 347
SRR6145058	k99_5263 	 347
SRR6145058	k99_6503 	 347
SRR6145058	k99_11244 	 347
SRR6145058	k99_12011 	 347
SRR6145058	k99_9485 	 347
SRR6145058	k99_11782 	 347
SRR6145058	k99_7247 	 347
SRR6145058	k99_6481 	 347
SRR6145058	k99_3982 	 347
SRR6145058	k99_4616 	 347
SRR6145058	k99_10918 	 347
SRR6145058	k99_1638 	 347
SRR6145058	k99_10233 	 347
SRR6145058	k99_3029 	 347
SRR6145058	k99_4763 	 347
SRR6145058	k99_3424 	 347
SRR6145058	k99_5468 	 347
SRR6145058	k99_10642 	 347
SRR6145058	k99_2903 	 347
SRR6145058	k99_4314 	 347
SRR6145058	k99_9040 	 347
SRR6145058	k99_9527 	 347
SRR6145058	k99_10943 	 347
SRR6145058	k99_5788 	 347
SRR6145058	k99_2652 	 347
SRR6145058	k99_10246 	 347
SRR6145058	k99_3542 	 347
SRR6145058	k99_3581 	 347
SRR6145058	k99_4727 	 347
SRR6145058	k99_8368 	 347
SRR6145058	k99_7763 	 347
SRR6145058	k99_5435 	 347
SRR6145058	k99_4342 	 347
SRR6145058	k99_5499 	 347
SRR6145058	k99_9378 	 347
SRR6145058	k99_11889 	 347
SRR6145058	k99_7092 	 347
SRR6145058	k99_11475 	 347
SRR6145058	k99_8831 	 347
SRR6145058	k99_8953 	 347
SRR6145058	k99_4974 	 347
SRR6145058	k99_1247 	 347
SRR6145058	k99_5040 	 347
SRR6145058	k99_912 	 347
SRR6145058	k99_632 	 347
SRR6145058	k99_8407 	 347
SRR6145058	k99_7237 	 347
SRR6145058	k99_1958 	 347
SRR6145058	k99_9969 	 347
SRR6145058	k99_3834 	 347
SRR6145058	k99_11380 	 347
SRR6145058	k99_10302 	 347
SRR6145058	k99_3361 	 347
SRR6145058	k99_10475 	 347
SRR6145058	k99_1914 	 346
SRR6145058	k99_224 	 346
SRR6145058	k99_6757 	 346
SRR6145058	k99_9749 	 346
SRR6145058	k99_3906 	 346
SRR6145058	k99_9692 	 346
SRR6145058	k99_7683 	 346
SRR6145058	k99_4471 	 346
SRR6145058	k99_7587 	 346
SRR6145058	k99_8307 	 346
SRR6145058	k99_2905 	 346
SRR6145058	k99_4660 	 346
SRR6145058	k99_4592 	 346
SRR6145058	k99_10789 	 346
SRR6145058	k99_1592 	 346
SRR6145058	k99_4494 	 346
SRR6145058	k99_2541 	 346
SRR6145058	k99_10855 	 346
SRR6145058	k99_3791 	 346
SRR6145058	k99_5522 	 346
SRR6145058	k99_2407 	 346
SRR6145058	k99_7366 	 346
SRR6145058	k99_7651 	 346
SRR6145058	k99_11579 	 346
SRR6145058	k99_7549 	 346
SRR6145058	k99_2696 	 346
SRR6145058	k99_4889 	 346
SRR6145058	k99_3206 	 346
SRR6145058	k99_1044 	 346
SRR6145058	k99_666 	 346
SRR6145058	k99_11664 	 346
SRR6145058	k99_1694 	 346
SRR6145058	k99_8157 	 346
SRR6145058	k99_10327 	 346
SRR6145058	k99_4345 	 346
SRR6145058	k99_8822 	 346
SRR6145058	k99_11443 	 346
SRR6145058	k99_6174 	 346
SRR6145058	k99_10511 	 346
SRR6145058	k99_11223 	 346
SRR6145058	k99_11982 	 346
SRR6145058	k99_11386 	 346
SRR6145058	k99_3779 	 346
SRR6145058	k99_8528 	 346
SRR6145058	k99_11555 	 346
SRR6145058	k99_905 	 346
SRR6145058	k99_10951 	 346
SRR6145058	k99_2265 	 346
SRR6145058	k99_9281 	 346
SRR6145058	k99_9383 	 346
SRR6145058	k99_11611 	 346
SRR6145058	k99_10952 	 346
SRR6145058	k99_11905 	 346
SRR6145058	k99_5942 	 346
SRR6145058	k99_11654 	 346
SRR6145058	k99_4492 	 346
SRR6145058	k99_2953 	 346
SRR6145058	k99_3394 	 346
SRR6145058	k99_6743 	 346
SRR6145058	k99_10576 	 346
SRR6145058	k99_5602 	 346
SRR6145058	k99_10192 	 346
SRR6145058	k99_7170 	 346
SRR6145058	k99_9533 	 346
SRR6145058	k99_11053 	 345
SRR6145058	k99_2695 	 345
SRR6145058	k99_603 	 345
SRR6145058	k99_2003 	 345
SRR6145058	k99_11618 	 345
SRR6145058	k99_6285 	 345
SRR6145058	k99_4703 	 345
SRR6145058	k99_2516 	 345
SRR6145058	k99_11849 	 345
SRR6145058	k99_2264 	 345
SRR6145058	k99_10210 	 345
SRR6145058	k99_141 	 345
SRR6145058	k99_6958 	 345
SRR6145058	k99_7668 	 345
SRR6145058	k99_5106 	 345
SRR6145058	k99_2446 	 345
SRR6145058	k99_6166 	 345
SRR6145058	k99_1543 	 345
SRR6145058	k99_465 	 345
SRR6145058	k99_8575 	 345
SRR6145058	k99_5553 	 345
SRR6145058	k99_8063 	 345
SRR6145058	k99_1541 	 345
SRR6145058	k99_6589 	 345
SRR6145058	k99_1054 	 345
SRR6145058	k99_8915 	 345
SRR6145058	k99_2150 	 345
SRR6145058	k99_11585 	 345
SRR6145058	k99_6994 	 345
SRR6145058	k99_3089 	 345
SRR6145058	k99_8776 	 345
SRR6145058	k99_10223 	 345
SRR6145058	k99_9608 	 345
SRR6145058	k99_3241 	 345
SRR6145058	k99_1615 	 345
SRR6145058	k99_7999 	 345
SRR6145058	k99_1699 	 345
SRR6145058	k99_5005 	 345
SRR6145058	k99_4575 	 345
SRR6145058	k99_7584 	 345
SRR6145058	k99_3101 	 345
SRR6145058	k99_2935 	 345
SRR6145058	k99_6146 	 345
SRR6145058	k99_7623 	 345
SRR6145058	k99_2592 	 345
SRR6145058	k99_10157 	 345
SRR6145058	k99_5225 	 345
SRR6145058	k99_8140 	 345
SRR6145058	k99_8449 	 345
SRR6145058	k99_118 	 345
SRR6145058	k99_2142 	 345
SRR6145058	k99_7263 	 345
SRR6145058	k99_1167 	 345
SRR6145058	k99_4191 	 345
SRR6145058	k99_75 	 345
SRR6145058	k99_10116 	 345
SRR6145058	k99_3928 	 345
SRR6145058	k99_8301 	 345
SRR6145058	k99_11848 	 344
SRR6145058	k99_336 	 344
SRR6145058	k99_7158 	 344
SRR6145058	k99_966 	 344
SRR6145058	k99_6614 	 344
SRR6145058	k99_9933 	 344
SRR6145058	k99_2511 	 344
SRR6145058	k99_9207 	 344
SRR6145058	k99_4132 	 344
SRR6145058	k99_5483 	 344
SRR6145058	k99_9653 	 344
SRR6145058	k99_4490 	 344
SRR6145058	k99_11666 	 344
SRR6145058	k99_5368 	 344
SRR6145058	k99_11400 	 344
SRR6145058	k99_303 	 344
SRR6145058	k99_11342 	 344
SRR6145058	k99_9628 	 344
SRR6145058	k99_8027 	 344
SRR6145058	k99_3046 	 344
SRR6145058	k99_9700 	 344
SRR6145058	k99_11500 	 344
SRR6145058	k99_9239 	 344
SRR6145058	k99_2221 	 344
SRR6145058	k99_1252 	 344
SRR6145058	k99_3023 	 344
SRR6145058	k99_8760 	 344
SRR6145058	k99_1468 	 344
SRR6145058	k99_2618 	 344
SRR6145058	k99_5871 	 344
SRR6145058	k99_3705 	 344
SRR6145058	k99_9077 	 344
SRR6145058	k99_6157 	 344
SRR6145058	k99_9542 	 344
SRR6145058	k99_5743 	 344
SRR6145058	k99_4759 	 344
SRR6145058	k99_1084 	 344
SRR6145058	k99_3900 	 344
SRR6145058	k99_9085 	 344
SRR6145058	k99_11925 	 344
SRR6145058	k99_2524 	 344
SRR6145058	k99_6264 	 344
SRR6145058	k99_3688 	 344
SRR6145058	k99_7939 	 344
SRR6145058	k99_5581 	 344
SRR6145058	k99_7538 	 344
SRR6145058	k99_5689 	 344
SRR6145058	k99_10196 	 344
SRR6145058	k99_5497 	 344
SRR6145058	k99_10585 	 344
SRR6145058	k99_956 	 344
SRR6145058	k99_1673 	 344
SRR6145058	k99_11495 	 344
SRR6145058	k99_8310 	 344
SRR6145058	k99_1118 	 344
SRR6145058	k99_3417 	 344
SRR6145058	k99_5933 	 344
SRR6145058	k99_9900 	 344
SRR6145058	k99_7136 	 344
SRR6145058	k99_11213 	 344
SRR6145058	k99_9597 	 344
SRR6145058	k99_2981 	 344
SRR6145058	k99_1987 	 344
SRR6145058	k99_2338 	 344
SRR6145058	k99_1569 	 344
SRR6145058	k99_10194 	 344
SRR6145058	k99_7392 	 344
SRR6145058	k99_11267 	 344
SRR6145058	k99_7288 	 344
SRR6145058	k99_4006 	 343
SRR6145058	k99_5432 	 343
SRR6145058	k99_6748 	 343
SRR6145058	k99_7493 	 343
SRR6145058	k99_2244 	 343
SRR6145058	k99_4339 	 343
SRR6145058	k99_8956 	 343
SRR6145058	k99_8714 	 343
SRR6145058	k99_4955 	 343
SRR6145058	k99_374 	 343
SRR6145058	k99_11590 	 343
SRR6145058	k99_2059 	 343
SRR6145058	k99_10624 	 343
SRR6145058	k99_5761 	 343
SRR6145058	k99_1419 	 343
SRR6145058	k99_9675 	 343
SRR6145058	k99_7910 	 343
SRR6145058	k99_7583 	 343
SRR6145058	k99_1202 	 343
SRR6145058	k99_8277 	 343
SRR6145058	k99_1912 	 343
SRR6145058	k99_9301 	 343
SRR6145058	k99_5322 	 343
SRR6145058	k99_11168 	 343
SRR6145058	k99_6368 	 343
SRR6145058	k99_4922 	 343
SRR6145058	k99_5464 	 343
SRR6145058	k99_11387 	 343
SRR6145058	k99_8146 	 343
SRR6145058	k99_8415 	 343
SRR6145058	k99_4924 	 343
SRR6145058	k99_496 	 343
SRR6145058	k99_5165 	 343
SRR6145058	k99_7575 	 343
SRR6145058	k99_3368 	 343
SRR6145058	k99_5305 	 343
SRR6145058	k99_9558 	 343
SRR6145058	k99_9965 	 343
SRR6145058	k99_11959 	 343
SRR6145058	k99_10403 	 343
SRR6145058	k99_3218 	 343
SRR6145058	k99_10034 	 343
SRR6145058	k99_11689 	 343
SRR6145058	k99_9569 	 343
SRR6145058	k99_11710 	 343
SRR6145058	k99_1596 	 343
SRR6145058	k99_10712 	 343
SRR6145058	k99_6873 	 343
SRR6145058	k99_6578 	 343
SRR6145058	k99_5770 	 343
SRR6145058	k99_3193 	 343
SRR6145058	k99_2266 	 343
SRR6145058	k99_583 	 343
SRR6145058	k99_1360 	 343
SRR6145058	k99_11143 	 343
SRR6145058	k99_10587 	 343
SRR6145058	k99_14 	 343
SRR6145058	k99_8518 	 343
SRR6145058	k99_5425 	 343
SRR6145058	k99_6576 	 343
SRR6145058	k99_3158 	 343
SRR6145058	k99_5403 	 343
SRR6145058	k99_367 	 343
SRR6145058	k99_8378 	 343
SRR6145058	k99_8604 	 343
SRR6145058	k99_11820 	 343
SRR6145058	k99_591 	 343
SRR6145058	k99_1200 	 343
SRR6145058	k99_10953 	 343
SRR6145058	k99_11202 	 342
SRR6145058	k99_1384 	 342
SRR6145058	k99_3463 	 342
SRR6145058	k99_6275 	 342
SRR6145058	k99_101 	 342
SRR6145058	k99_3409 	 342
SRR6145058	k99_3041 	 342
SRR6145058	k99_114 	 342
SRR6145058	k99_1775 	 342
SRR6145058	k99_1033 	 342
SRR6145058	k99_8304 	 342
SRR6145058	k99_1641 	 342
SRR6145058	k99_455 	 342
SRR6145058	k99_6204 	 342
SRR6145058	k99_4116 	 342
SRR6145058	k99_494 	 342
SRR6145058	k99_3337 	 342
SRR6145058	k99_8375 	 342
SRR6145058	k99_7187 	 342
SRR6145058	k99_2245 	 342
SRR6145058	k99_2589 	 342
SRR6145058	k99_4376 	 342
SRR6145058	k99_6583 	 342
SRR6145058	k99_3104 	 342
SRR6145058	k99_3768 	 342
SRR6145058	k99_10862 	 342
SRR6145058	k99_1059 	 342
SRR6145058	k99_8747 	 342
SRR6145058	k99_11292 	 342
SRR6145058	k99_5532 	 342
SRR6145058	k99_8779 	 342
SRR6145058	k99_11290 	 342
SRR6145058	k99_1212 	 342
SRR6145058	k99_5236 	 342
SRR6145058	k99_2248 	 342
SRR6145058	k99_3985 	 342
SRR6145058	k99_51 	 342
SRR6145058	k99_122 	 342
SRR6145058	k99_407 	 342
SRR6145058	k99_5564 	 342
SRR6145058	k99_4460 	 342
SRR6145058	k99_109 	 342
SRR6145058	k99_7252 	 342
SRR6145058	k99_11929 	 342
SRR6145058	k99_6398 	 342
SRR6145058	k99_1114 	 342
SRR6145058	k99_10173 	 342
SRR6145058	k99_1804 	 342
SRR6145058	k99_10283 	 342
SRR6145058	k99_6019 	 342
SRR6145058	k99_11517 	 342
SRR6145058	k99_5829 	 342
SRR6145058	k99_6024 	 342
SRR6145058	k99_8573 	 342
SRR6145058	k99_10907 	 342
SRR6145058	k99_1121 	 342
SRR6145058	k99_1168 	 342
SRR6145058	k99_10615 	 342
SRR6145058	k99_8773 	 342
SRR6145058	k99_4054 	 342
SRR6145058	k99_11945 	 342
SRR6145058	k99_4767 	 341
SRR6145058	k99_1938 	 341
SRR6145058	k99_4915 	 341
SRR6145058	k99_6106 	 341
SRR6145058	k99_9046 	 341
SRR6145058	k99_9915 	 341
SRR6145058	k99_10684 	 341
SRR6145058	k99_5963 	 341
SRR6145058	k99_310 	 341
SRR6145058	k99_543 	 341
SRR6145058	k99_10759 	 341
SRR6145058	k99_8572 	 341
SRR6145058	k99_7632 	 341
SRR6145058	k99_4118 	 341
SRR6145058	k99_7608 	 341
SRR6145058	k99_6002 	 341
SRR6145058	k99_9481 	 341
SRR6145058	k99_1806 	 341
SRR6145058	k99_6617 	 341
SRR6145058	k99_7947 	 341
SRR6145058	k99_4040 	 341
SRR6145058	k99_1356 	 341
SRR6145058	k99_6173 	 341
SRR6145058	k99_1818 	 341
SRR6145058	k99_7387 	 341
SRR6145058	k99_432 	 341
SRR6145058	k99_11194 	 341
SRR6145058	k99_1922 	 341
SRR6145058	k99_40 	 341
SRR6145058	k99_2630 	 341
SRR6145058	k99_11424 	 341
SRR6145058	k99_6808 	 341
SRR6145058	k99_2243 	 341
SRR6145058	k99_10222 	 341
SRR6145058	k99_3148 	 341
SRR6145058	k99_1974 	 341
SRR6145058	k99_874 	 341
SRR6145058	k99_1501 	 341
SRR6145058	k99_2595 	 341
SRR6145058	k99_9872 	 341
SRR6145058	k99_9524 	 341
SRR6145058	k99_112 	 341
SRR6145058	k99_10149 	 341
SRR6145058	k99_7015 	 341
SRR6145058	k99_5390 	 341
SRR6145058	k99_1443 	 341
SRR6145058	k99_6913 	 341
SRR6145058	k99_4505 	 341
SRR6145058	k99_1337 	 341
SRR6145058	k99_1871 	 341
SRR6145058	k99_5154 	 341
SRR6145058	k99_3416 	 341
SRR6145058	k99_2702 	 341
SRR6145058	k99_2382 	 341
SRR6145058	k99_5803 	 341
SRR6145058	k99_7330 	 341
SRR6145058	k99_10827 	 341
SRR6145058	k99_11396 	 341
SRR6145058	k99_10582 	 341
SRR6145058	k99_1309 	 341
SRR6145058	k99_11392 	 341
SRR6145058	k99_8403 	 341
SRR6145058	k99_3578 	 341
SRR6145058	k99_4882 	 341
SRR6145058	k99_1722 	 341
SRR6145058	k99_6651 	 341
SRR6145058	k99_8381 	 341
SRR6145058	k99_9781 	 341
SRR6145058	k99_1686 	 341
SRR6145058	k99_11234 	 341
SRR6145058	k99_9374 	 340
SRR6145058	k99_1669 	 340
SRR6145058	k99_9066 	 340
SRR6145058	k99_11547 	 340
SRR6145058	k99_8983 	 340
SRR6145058	k99_11989 	 340
SRR6145058	k99_7182 	 340
SRR6145058	k99_3986 	 340
SRR6145058	k99_6031 	 340
SRR6145058	k99_74 	 340
SRR6145058	k99_8229 	 340
SRR6145058	k99_3849 	 340
SRR6145058	k99_3194 	 340
SRR6145058	k99_10171 	 340
SRR6145058	k99_3878 	 340
SRR6145058	k99_11621 	 340
SRR6145058	k99_703 	 340
SRR6145058	k99_1245 	 340
SRR6145058	k99_8024 	 340
SRR6145058	k99_3660 	 340
SRR6145058	k99_5543 	 340
SRR6145058	k99_5567 	 340
SRR6145058	k99_404 	 340
