sample	contig	detector	detector_version	detector_label	bgc_candidate_id	nucl_start	nucl_end	nucl_length	num_proteins	num_domains	num_bio_domains	deepbgc_score	product_activity	antibacterial	cytotoxic	inhibitor	antifungal	product_class	Alkaloid	NRP	Other	Polyketide	RiPP	Saccharide	Terpene	protein_ids	bio_pfam_ids	pfam_ids	taxid	name
SRR6145059	k99_10666	deepbgc	0.1.0	deepbgc	k99_10666_1328-2687.1	1328	2687	1359	1	5	0	0.57288	inhibitor	0.21	0.08	0.63	0.1	NA	0	0.2	0.24	0.29	0.23	0	0.03	k99_10666_k99_10666_2	NA	PF00083;PF06609;PF07690;PF13347;PF01306	1747	Cutibacterium acnes
SRR6145059	k99_6232	deepbgc	0.1.0	deepbgc	k99_6232_2-4715.1	2	4715	4713	8	8	0	0.59248	antibacterial	0.82	0.07	0.16	0.25	NA	0.15	0.1	0.09	0.3	0.16	0.01	0.24	k99_6232_k99_6232_1;k99_6232_k99_6232_2;k99_6232_k99_6232_3;k99_6232_k99_6232_4;k99_6232_k99_6232_5;k99_6232_k99_6232_6;k99_6232_k99_6232_7;k99_6232_k99_6232_8	NA	PF00290;PF00291;PF00218;PF04131;PF09534;PF01502;PF11716;PF07398	1747	Cutibacterium acnes
SRR6145059	k99_3508	deepbgc	0.1.0	deepbgc	k99_3508_6111-8688.1	6111	8688	2577	1	1	0	0.54089	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3508_k99_3508_3	NA	PF03170	134537	Paraburkholderia fungorum
SRR6145059	k99_7637	deepbgc	0.1.0	deepbgc	k99_7637_2-1367.1	2	1367	1365	1	3	0	0.58989	inhibitor	0.2	0.03	0.76	0.14	NA	0	0.28	0	0.39	0.31	0	0.03	k99_7637_k99_7637_1	NA	PF00083;PF07690;PF06609	1747	Cutibacterium acnes
SRR6145059	k99_15655	deepbgc	0.1.0	deepbgc	k99_15655_5430-11626.1	5430	11626	6196	5	9	1	0.61109	antibacterial	0.8	0.08	0.21	0.24	NA	0	0.02	0.49	0.02	0.02	0	0.44	k99_15655_k99_15655_6;k99_15655_k99_15655_7;k99_15655_k99_15655_8;k99_15655_k99_15655_9;k99_15655_k99_15655_10	PF00202	PF00850;PF00795;PF12833;PF00165;PF12625;PF16952;PF03951;PF00120;PF00202	134537	Paraburkholderia fungorum
SRR6145059	k99_15655	deepbgc	0.1.0	deepbgc	k99_15655_13405-21018.1	13405	21018	7613	6	19	3	0.84941	NA	0.38	0.36	0.12	0.18	NA	0.01	0.05	0.36	0.24	0.13	0	0.21	k99_15655_k99_15655_13;k99_15655_k99_15655_14;k99_15655_k99_15655_15;k99_15655_k99_15655_16;k99_15655_k99_15655_17;k99_15655_k99_15655_18	PF00891;PF08242;PF08241	PF01728;PF05401;PF00891;PF13489;PF05175;PF01135;PF13847;PF08241;PF08242;PF13649;PF00267;PF13609;PF00324;PF13520;PF12833;PF12625;PF02727;PF02728;PF01179	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	deepbgc	0.1.0	deepbgc	k99_7716_0-1140.1	0	1140	1140	1	1	0	0.50396	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7716_k99_7716_1	NA	PF00815	134537	Paraburkholderia fungorum
SRR6145059	k99_7716	deepbgc	0.1.0	deepbgc	k99_7716_3269-6367.1	3269	6367	3098	5	8	0	0.62059	antibacterial	0.59	0.16	0.25	0.16	RiPP	0	0.01	0.11	0.04	0.8	0.03	0.03	k99_7716_k99_7716_4;k99_7716_k99_7716_5;k99_7716_k99_7716_6;k99_7716_k99_7716_7;k99_7716_k99_7716_8	NA	PF01722;PF12698;PF01061;PF13304;PF00005;PF13466;PF05494;PF16156	134537	Paraburkholderia fungorum
SRR6145059	k99_8954	deepbgc	0.1.0	deepbgc	k99_8954_2-1637.1	2	1637	1635	1	1	0	0.50428	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.32	0.22	0.03	0.32	k99_8954_k99_8954_1	NA	PF00873	91347	Enterobacterales
SRR6145059	k99_14265	deepbgc	0.1.0	deepbgc	k99_14265_1779-2952.1	1779	2952	1173	1	2	1	0.545	antibacterial	0.72	0.07	0.26	0.35	Polyketide	0.05	0.01	0.12	0.52	0.28	0	0.08	k99_14265_k99_14265_2	PF01494	PF01494;PF13450	134537	Paraburkholderia fungorum
SRR6145059	k99_14265	deepbgc	0.1.0	deepbgc	k99_14265_5723-9376.1	5723	9376	3653	4	16	3	0.5525	antibacterial	0.75	0.1	0.15	0.08	NA	0.02	0.02	0.22	0.1	0.25	0	0.4	k99_14265_k99_14265_8;k99_14265_k99_14265_9;k99_14265_k99_14265_10;k99_14265_k99_14265_11	PF00106;PF02668;PF08659	PF02668;PF01614;PF13463;PF01978;PF09339;PF12802;PF01325;PF13412;PF01047;PF08220;PF08279;PF13404;PF13561;PF00106;PF08659;PF04962	134537	Paraburkholderia fungorum
SRR6145059	k99_15174	deepbgc	0.1.0	deepbgc	k99_15174_2-470.1	2	470	468	1	1	0	0.53706	antibacterial	0.82	0.04	0.13	0.22	RiPP	0	0.05	0.19	0.11	0.52	0.03	0.13	k99_15174_k99_15174_1	NA	PF00005	1747	Cutibacterium acnes
SRR6145059	k99_3014	deepbgc	0.1.0	deepbgc	k99_3014_774-1116.1	774	1116	342	1	1	0	0.51603	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3014_k99_3014_3	NA	PF00962	1270	Micrococcus luteus
SRR6145059	k99_2598	deepbgc	0.1.0	deepbgc	k99_2598_2-4478.1	2	4478	4476	5	12	0	0.80314	antibacterial	0.83	0.08	0.09	0.19	NA	0	0.06	0.13	0.4	0.31	0.01	0.12	k99_2598_k99_2598_1;k99_2598_k99_2598_2;k99_2598_k99_2598_3;k99_2598_k99_2598_4;k99_2598_k99_2598_5	NA	PF00196;PF08281;PF04545;PF13412;PF00072;PF02518;PF13581;PF07730;PF14248;PF01566;PF01613;PF00274	1747	Cutibacterium acnes
SRR6145059	k99_11497	deepbgc	0.1.0	deepbgc	k99_11497_0-1002.1	0	1002	1002	1	1	1	0.60684	antibacterial	0.83	0.06	0.17	0.3	NA	0	0.11	0.08	0.32	0.2	0.03	0.31	k99_11497_k99_11497_1	PF00171	PF00171	1270	Micrococcus luteus
SRR6145059	k99_5416	deepbgc	0.1.0	deepbgc	k99_5416_1-1006.1	1	1006	1005	1	1	0	0.56837	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5416_k99_5416_1	NA	PF13700	468	Moraxellaceae
SRR6145059	k99_13044	deepbgc	0.1.0	deepbgc	k99_13044_1-6685.1	1	6685	6684	7	11	3	0.62056	antibacterial	0.61	0.28	0.25	0.32	NA	0	0.11	0.23	0.3	0.17	0.04	0.19	k99_13044_k99_13044_1;k99_13044_k99_13044_2;k99_13044_k99_13044_3;k99_13044_k99_13044_4;k99_13044_k99_13044_5;k99_13044_k99_13044_6;k99_13044_k99_13044_7	PF00171;PF02894;PF01408	PF00205;PF02775;PF00171;PF00356;PF00532;PF13407;PF13377;PF01408;PF03447;PF02894;PF01261	1747	Cutibacterium acnes
SRR6145059	k99_9344	deepbgc	0.1.0	deepbgc	k99_9344_2-2283.1	2	2283	2281	3	3	0	0.53515	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9344_k99_9344_1;k99_9344_k99_9344_2;k99_9344_k99_9344_3	NA	PF09344;PF09485;PF09481	1747	Cutibacterium acnes
SRR6145059	k99_5664	deepbgc	0.1.0	deepbgc	k99_5664_18198-27288.1	18198	27288	9090	10	23	0	0.74239	antibacterial	0.71	0.09	0.08	0.04	RiPP	0	0.03	0.05	0	0.91	0.01	0	k99_5664_k99_5664_19;k99_5664_k99_5664_20;k99_5664_k99_5664_21;k99_5664_k99_5664_22;k99_5664_k99_5664_23;k99_5664_k99_5664_24;k99_5664_k99_5664_25;k99_5664_k99_5664_26;k99_5664_k99_5664_27;k99_5664_k99_5664_28	NA	PF12787;PF09605;PF00664;PF00005;PF13555;PF13481;PF13401;PF13191;PF13479;PF00664;PF14351;PF00005;PF13555;PF13476;PF02463;PF13604;PF13304;PF00004;PF00440;PF07883;PF15795;PF01156;PF09386	1114966	Cutibacterium acnes TypeIA2 P.acn33
SRR6145059	k99_11245	deepbgc	0.1.0	deepbgc	k99_11245_107-10284.1	107	10284	10177	8	17	1	0.767	antibacterial	0.61	0.07	0.08	0.22	NA	0.02	0.07	0.41	0.11	0.24	0.01	0.16	k99_11245_k99_11245_1;k99_11245_k99_11245_2;k99_11245_k99_11245_3;k99_11245_k99_11245_4;k99_11245_k99_11245_5;k99_11245_k99_11245_6;k99_11245_k99_11245_7;k99_11245_k99_11245_8	PF00857	PF02321;PF00873;PF02355;PF03176;PF00529;PF16576;PF13437;PF13533;PF00440;PF08361;PF13977;PF00857;PF01965;PF00165;PF12833;PF06240;PF04248	134537	Paraburkholderia fungorum
SRR6145059	k99_9922	deepbgc	0.1.0	deepbgc	k99_9922_2-405.1	2	405	403	2	2	0	0.65711	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_9922_k99_9922_1;k99_9922_k99_9922_2	NA	PF08020;PF08020	1747	Cutibacterium acnes
SRR6145059	k99_12558	deepbgc	0.1.0	deepbgc	k99_12558_263-2072.1	263	2072	1809	2	2	0	0.58908	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_12558_k99_12558_2;k99_12558_k99_12558_3	NA	PF01180;PF07681	1747	Cutibacterium acnes
SRR6145059	k99_7561	deepbgc	0.1.0	deepbgc	k99_7561_1-2041.1	1	2041	2040	1	1	0	0.50922	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_7561_k99_7561_1	NA	PF05088	1747	Cutibacterium acnes
SRR6145059	k99_3515	deepbgc	0.1.0	deepbgc	k99_3515_2-3098.1	2	3098	3096	4	9	6	0.84844	antibacterial	0.66	0.09	0.24	0.25	Polyketide	0.03	0.1	0.13	0.59	0.01	0.04	0.12	k99_3515_k99_3515_1;k99_3515_k99_3515_2;k99_3515_k99_3515_3;k99_3515_k99_3515_4	PF00106;PF01553;PF02719;PF01370;PF08659;PF00501	PF00501;PF01261;PF08659;PF00106;PF01370;PF02719;PF13460;PF13561;PF01553	1747	Cutibacterium acnes
SRR6145059	k99_10753	deepbgc	0.1.0	deepbgc	k99_10753_47752-50623.1	47752	50623	2871	3	4	1	0.51498	antibacterial	0.85	0.11	0.16	0.32	NA	0.01	0.13	0.11	0.41	0.17	0.04	0.24	k99_10753_k99_10753_45;k99_10753_k99_10753_46;k99_10753_k99_10753_47	PF00171	PF06314;PF00171;PF03435;PF13460	134537	Paraburkholderia fungorum
SRR6145059	k99_6738	deepbgc	0.1.0	deepbgc	k99_6738_199-2369.1	199	2369	2170	2	3	2	0.54345	inhibitor	0.3	0.01	0.69	0.07	NRP	0	0.7	0.02	0.22	0.04	0.01	0.05	k99_6738_k99_6738_2;k99_6738_k99_6738_3	PF08240;PF00107	PF02653;PF08240;PF00107	134537	Paraburkholderia fungorum
SRR6145059	k99_10011	deepbgc	0.1.0	deepbgc	k99_10011_0-972.1	0	972	972	1	4	0	0.50221	antibacterial	0.8	0.12	0.17	0.26	NA	0	0.08	0.19	0.26	0.21	0.01	0.28	k99_10011_k99_10011_1	NA	PF05958;PF01269;PF01135;PF08704	1270	Micrococcus luteus
SRR6145059	k99_857	deepbgc	0.1.0	deepbgc	k99_857_0-879.1	0	879	879	1	1	0	0.53665	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_857_k99_857_1	NA	PF02653	134537	Paraburkholderia fungorum
SRR6145059	k99_2679	deepbgc	0.1.0	deepbgc	k99_2679_0-1206.1	0	1206	1206	2	2	1	0.63717	antibacterial	0.76	0.06	0.14	0.28	NA	0	0.07	0.25	0.24	0.21	0.03	0.25	k99_2679_k99_2679_1;k99_2679_k99_2679_2	PF01636	PF01636;PF09297	1270	Micrococcus luteus
SRR6145059	k99_15177	deepbgc	0.1.0	deepbgc	k99_15177_1-319.1	1	319	318	1	1	0	0.50732	antibacterial	0.86	0.05	0.17	0.25	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_15177_k99_15177_1	NA	PF00950	1270	Micrococcus luteus
SRR6145059	k99_4097	deepbgc	0.1.0	deepbgc	k99_4097_2-1085.1	2	1085	1083	1	1	0	0.55639	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_4097_k99_4097_1	NA	PF13830	1747	Cutibacterium acnes
SRR6145059	k99_15343	deepbgc	0.1.0	deepbgc	k99_15343_1-2820.1	1	2820	2819	2	2	0	0.73463	antibacterial	0.86	0.06	0.17	0.26	NA	0	0.09	0.06	0.28	0.32	0.02	0.28	k99_15343_k99_15343_1;k99_15343_k99_15343_2	NA	PF02514;PF13186	1234380	Cutibacterium acnes C1
SRR6145059	k99_4185	deepbgc	0.1.0	deepbgc	k99_4185_1-1393.1	1	1393	1392	2	2	0	0.55451	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_4185_k99_4185_1;k99_4185_k99_4185_2	NA	PF09587;PF03976	1747	Cutibacterium acnes
SRR6145059	k99_13121	deepbgc	0.1.0	deepbgc	k99_13121_0-1121.1	0	1121	1121	2	2	0	0.53764	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_13121_k99_13121_1;k99_13121_k99_13121_2	NA	PF02283;PF02654	1234380	Cutibacterium acnes C1
SRR6145059	k99_3095	deepbgc	0.1.0	deepbgc	k99_3095_2-1017.1	2	1017	1015	2	2	2	0.74951	antibacterial	0.55	0.03	0.46	0.13	Polyketide-Terpene	0	0.02	0	0.62	0.01	0.01	0.92	k99_3095_k99_3095_1;k99_3095_k99_3095_2	PF00494;PF00348	PF00494;PF00348	1270	Micrococcus luteus
SRR6145059	k99_15253	deepbgc	0.1.0	deepbgc	k99_15253_0-53014.1	0	53014	53014	50	79	8	0.86814	NA	0.28	0.06	0.28	0.19	Saccharide	0.01	0.01	0.1	0.04	0.04	0.78	0.02	k99_15253_k99_15253_1;k99_15253_k99_15253_2;k99_15253_k99_15253_3;k99_15253_k99_15253_4;k99_15253_k99_15253_5;k99_15253_k99_15253_6;k99_15253_k99_15253_7;k99_15253_k99_15253_8;k99_15253_k99_15253_9;k99_15253_k99_15253_10;k99_15253_k99_15253_11;k99_15253_k99_15253_12;k99_15253_k99_15253_13;k99_15253_k99_15253_14;k99_15253_k99_15253_15;k99_15253_k99_15253_16;k99_15253_k99_15253_17;k99_15253_k99_15253_18;k99_15253_k99_15253_19;k99_15253_k99_15253_20;k99_15253_k99_15253_21;k99_15253_k99_15253_22;k99_15253_k99_15253_23;k99_15253_k99_15253_24;k99_15253_k99_15253_25;k99_15253_k99_15253_26;k99_15253_k99_15253_27;k99_15253_k99_15253_28;k99_15253_k99_15253_29;k99_15253_k99_15253_30;k99_15253_k99_15253_31;k99_15253_k99_15253_32;k99_15253_k99_15253_33;k99_15253_k99_15253_34;k99_15253_k99_15253_35;k99_15253_k99_15253_36;k99_15253_k99_15253_37;k99_15253_k99_15253_38;k99_15253_k99_15253_39;k99_15253_k99_15253_40;k99_15253_k99_15253_41;k99_15253_k99_15253_42;k99_15253_k99_15253_43;k99_15253_k99_15253_44;k99_15253_k99_15253_45;k99_15253_k99_15253_46;k99_15253_k99_15253_47;k99_15253_k99_15253_48;k99_15253_k99_15253_49;k99_15253_k99_15253_50	PF00903;PF00534;PF05159;PF02563;PF01636;PF00535;PF02706;PF02397	PF11700;PF01648;PF00881;PF07690;PF06779;PF12832;PF00083;PF01070;PF03060;PF00977;PF00478;PF01645;PF09830;PF03466;PF00126;PF01810;PF01037;PF13545;PF13412;PF13404;PF13407;PF00532;PF00356;PF13560;PF13384;PF03480;PF04290;PF06808;PF13669;PF00903;PF02788;PF00016;PF07005;PF17042;PF11752;PF13727;PF02629;PF02397;PF06082;PF13620;PF02563;PF10531;PF01451;PF02706;PF13807;PF01656;PF10609;PF13614;PF13440;PF14897;PF05159;PF13641;PF00535;PF00793;PF13439;PF13579;PF13477;PF00534;PF13692;PF06609;PF07690;PF00083;PF05977;PF11746;PF00069;PF07714;PF01636;PF14326;PF03781;PF00656;PF14347;PF14347;PF02321;PF00498;PF16697;PF00529;PF16576;PF13533;PF13437	134537	Paraburkholderia fungorum
SRR6145059	k99_15253	deepbgc	0.1.0	deepbgc	k99_15253_53893-56950.1	53893	56950	3057	1	5	0	0.53213	antibacterial	0.64	0.03	0.22	0.11	RiPP	0	0.01	0.07	0.01	0.89	0.01	0.01	k99_15253_k99_15253_52	NA	PF00027;PF03412;PF12385;PF00664;PF00005	134537	Paraburkholderia fungorum
SRR6145059	k99_15253	deepbgc	0.1.0	deepbgc	k99_15253_63746-64511.1	63746	64511	765	1	2	0	0.51873	antibacterial	0.87	0.07	0.17	0.25	NA	0	0.09	0.13	0.28	0.22	0.03	0.3	k99_15253_k99_15253_61	NA	PF09339;PF01614	134537	Paraburkholderia fungorum
SRR6145059	k99_15253	deepbgc	0.1.0	deepbgc	k99_15253_65325-69414.1	65325	69414	4089	3	5	1	0.60729	antibacterial-antifungal	0.71	0.01	0.25	0.61	Polyketide	0	0.02	0.06	0.72	0.02	0.03	0.17	k99_15253_k99_15253_63;k99_15253_k99_15253_64;k99_15253_k99_15253_65	PF00494	PF02515;PF00083;PF07690;PF06779;PF00494	134537	Paraburkholderia fungorum
SRR6145059	k99_12481	deepbgc	0.1.0	deepbgc	k99_12481_2-5729.1	2	5729	5727	7	19	5	0.76874	antibacterial	0.5	0.21	0.2	0.05	Saccharide	0.01	0.01	0.1	0.02	0.02	0.81	0.04	k99_12481_k99_12481_1;k99_12481_k99_12481_2;k99_12481_k99_12481_3;k99_12481_k99_12481_4;k99_12481_k99_12481_5;k99_12481_k99_12481_6;k99_12481_k99_12481_7	PF00534;PF00483;PF08242;PF08241;PF01596	PF05175;PF01596;PF13649;PF13578;PF08242;PF08241;PF00483;PF12804;PF13439;PF13579;PF08323;PF00534;PF13692;PF13524;PF11314;PF01546;PF07687;PF04389;PF00440	1747	Cutibacterium acnes
SRR6145059	k99_10106	deepbgc	0.1.0	deepbgc	k99_10106_136-38955.1	136	38955	38819	34	89	15	0.79878	NA	0.37	0.32	0.25	0.22	NA	0.02	0.33	0.24	0.47	0.01	0.06	0.07	k99_10106_k99_10106_1;k99_10106_k99_10106_2;k99_10106_k99_10106_3;k99_10106_k99_10106_4;k99_10106_k99_10106_5;k99_10106_k99_10106_6;k99_10106_k99_10106_7;k99_10106_k99_10106_8;k99_10106_k99_10106_9;k99_10106_k99_10106_10;k99_10106_k99_10106_11;k99_10106_k99_10106_12;k99_10106_k99_10106_13;k99_10106_k99_10106_14;k99_10106_k99_10106_15;k99_10106_k99_10106_16;k99_10106_k99_10106_17;k99_10106_k99_10106_18;k99_10106_k99_10106_19;k99_10106_k99_10106_20;k99_10106_k99_10106_21;k99_10106_k99_10106_22;k99_10106_k99_10106_23;k99_10106_k99_10106_24;k99_10106_k99_10106_25;k99_10106_k99_10106_26;k99_10106_k99_10106_27;k99_10106_k99_10106_28;k99_10106_k99_10106_29;k99_10106_k99_10106_30;k99_10106_k99_10106_31;k99_10106_k99_10106_32;k99_10106_k99_10106_33;k99_10106_k99_10106_34	PF00903;PF02803;PF00106;PF02770;PF08028;PF08659;PF01266;PF00441;PF02737;PF02771;PF00378;PF00355;PF00501;PF00108;PF00109	PF00355;PF03176;PF00873;PF12349;PF13088;PF15902;PF14870;PF02803;PF00108;PF00109;PF01575;PF13561;PF00106;PF08659;PF14691;PF00441;PF02770;PF02771;PF00441;PF08028;PF02771;PF13561;PF00106;PF08659;PF02737;PF02803;PF00108;PF00109;PF00441;PF08028;PF02771;PF00441;PF02770;PF02771;PF00378;PF16113;PF03060;PF01070;PF00478;PF16113;PF00378;PF01144;PF00903;PF13193;PF00501;PF00111;PF13510;PF00175;PF08030;PF00970;PF13561;PF00106;PF08659;PF00890;PF01266;PF12831;PF01613;PF00890;PF01266;PF12831;PF01134;PF03486;PF01946;PF13450;PF07992;PF08028;PF00441;PF02771;PF00296;PF00903;PF00196;PF13556;PF13384;PF07638;PF04967;PF04545;PF12840;PF08281;PF12728;PF00135;PF07859;PF00378;PF16113;PF00926;PF00925;PF00106;PF08659;PF13561;PF01425	134537	Paraburkholderia fungorum
SRR6145059	k99_14614	deepbgc	0.1.0	deepbgc	k99_14614_15360-18158.1	15360	18158	2798	3	18	3	0.87007	NA	0.39	0.43	0.23	0.08	NA	0.06	0.03	0.24	0.18	0.29	0.01	0.2	k99_14614_k99_14614_10;k99_14614_k99_14614_11;k99_14614_k99_14614_12	PF00891;PF08242;PF08241	PF13489;PF00891;PF05175;PF01209;PF13847;PF03848;PF08003;PF08241;PF06325;PF03141;PF08242;PF13649;PF07021;PF13679;PF05724;PF13560;PF01381;PF00206	134537	Paraburkholderia fungorum
SRR6145059	k99_4839	deepbgc	0.1.0	deepbgc	k99_4839_1-1851.1	1	1851	1850	3	8	2	0.6405	antibacterial	0.57	0.14	0.16	0.14	Saccharide	0	0.02	0.21	0.08	0.04	0.68	0.05	k99_4839_k99_4839_1;k99_4839_k99_4839_2;k99_4839_k99_4839_3	PF00483;PF02348	PF02348;PF12804;PF01128;PF00483;PF00440;PF13463;PF01047;PF12802	1234380	Cutibacterium acnes C1
SRR6145059	k99_3765	deepbgc	0.1.0	deepbgc	k99_3765_1-4899.1	1	4899	4898	5	12	4	0.58543	antibacterial	0.54	0.19	0.25	0.2	Polyketide	0.03	0.09	0.12	0.61	0.01	0.26	0	k99_3765_k99_3765_1;k99_3765_k99_3765_2;k99_3765_k99_3765_3;k99_3765_k99_3765_4;k99_3765_k99_3765_5	PF01370;PF02719;PF04321;PF07993	PF04295;PF04321;PF01370;PF01073;PF13460;PF02719;PF16363;PF05368;PF07993;PF08450;PF03480;PF04290	134537	Paraburkholderia fungorum
SRR6145059	k99_3765	deepbgc	0.1.0	deepbgc	k99_3765_8712-9678.1	8712	9678	966	1	1	0	0.53144	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_3765_k99_3765_11	NA	PF03253	134537	Paraburkholderia fungorum
SRR6145059	k99_778	deepbgc	0.1.0	deepbgc	k99_778_0-1754.1	0	1754	1754	2	10	6	0.65775	antibacterial	0.68	0.12	0.21	0.25	NA	0.04	0.11	0.2	0.49	0	0.17	0.03	k99_778_k99_778_1;k99_778_k99_778_2	PF00106;PF07993;PF02719;PF01370;PF08659;PF04321	PF00485;PF04321;PF01370;PF02719;PF08659;PF00106;PF16363;PF01073;PF07993;PF13460	1270	Micrococcus luteus
SRR6145059	k99_4024	deepbgc	0.1.0	deepbgc	k99_4024_508-1024.1	508	1024	516	1	1	0	0.61863	antibacterial	0.8	0.04	0.16	0.46	Polyketide	0	0	0.01	0.92	0.01	0.01	0.05	k99_4024_k99_4024_2	NA	PF07690	1747	Cutibacterium acnes
SRR6145059	k99_13465	deepbgc	0.1.0	deepbgc	k99_13465_202-1168.1	202	1168	966	1	1	0	0.56347	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_13465_k99_13465_2	NA	PF01274	1270	Micrococcus luteus
SRR6145059	k99_9270	deepbgc	0.1.0	deepbgc	k99_9270_0-8698.1	0	8698	8698	17	11	1	0.67305	antibacterial	0.76	0.13	0.06	0.18	RiPP	0.01	0.07	0.08	0.09	0.74	0.04	0.01	k99_9270_k99_9270_1;k99_9270_k99_9270_2;k99_9270_k99_9270_3;k99_9270_k99_9270_4;k99_9270_k99_9270_5;k99_9270_k99_9270_6;k99_9270_k99_9270_7;k99_9270_k99_9270_8;k99_9270_k99_9270_9;k99_9270_k99_9270_10;k99_9270_k99_9270_11;k99_9270_k99_9270_12;k99_9270_k99_9270_13;k99_9270_k99_9270_14;k99_9270_k99_9270_15;k99_9270_k99_9270_16;k99_9270_k99_9270_17	PF00171	PF00171;PF01467;PF02410;PF00300;PF01510;PF00005;PF13191;PF03308;PF13304;PF13555;PF01613	1747	Cutibacterium acnes
SRR6145059	k99_14776	deepbgc	0.1.0	deepbgc	k99_14776_2-31294.1	2	31294	31292	29	70	16	0.91334	cytotoxic	0.11	0.57	0.07	0.2	Other	0.01	0.22	0.51	0.37	0	0.05	0.04	k99_14776_k99_14776_1;k99_14776_k99_14776_2;k99_14776_k99_14776_3;k99_14776_k99_14776_4;k99_14776_k99_14776_5;k99_14776_k99_14776_6;k99_14776_k99_14776_7;k99_14776_k99_14776_8;k99_14776_k99_14776_9;k99_14776_k99_14776_10;k99_14776_k99_14776_11;k99_14776_k99_14776_12;k99_14776_k99_14776_13;k99_14776_k99_14776_14;k99_14776_k99_14776_15;k99_14776_k99_14776_16;k99_14776_k99_14776_17;k99_14776_k99_14776_18;k99_14776_k99_14776_19;k99_14776_k99_14776_20;k99_14776_k99_14776_21;k99_14776_k99_14776_22;k99_14776_k99_14776_23;k99_14776_k99_14776_24;k99_14776_k99_14776_25;k99_14776_k99_14776_26;k99_14776_k99_14776_27;k99_14776_k99_14776_28;k99_14776_k99_14776_29	PF02801;PF03061;PF00106;PF01553;PF01494;PF00501;PF08242;PF08659;PF08241;PF01370;PF01266;PF00891;PF00535;PF04820;PF00108;PF00109	PF02738;PF02625;PF13478;PF00962;PF01979;PF07969;PF04820;PF01494;PF12831;PF07992;PF01266;PF00890;PF13450;PF13738;PF01946;PF03486;PF01134;PF05148;PF13489;PF00891;PF02390;PF05175;PF13847;PF01209;PF03141;PF13649;PF08241;PF13578;PF08242;PF01906;PF01906;PF02801;PF00109;PF00108;PF02801;PF00109;PF00108;PF13561;PF00106;PF13460;PF08659;PF01370;PF02801;PF00109;PF00108;PF03176;PF03548;PF01643;PF13279;PF03061;PF00221;PF03279;PF00535;PF13641;PF07977;PF13193;PF00501;PF00550;PF05099;PF00550;PF01553;PF13723;PF13590;PF01433;PF11940;PF17432;PF05015;PF06769;PF01381;PF00316	134537	Paraburkholderia fungorum
SRR6145059	k99_5676	deepbgc	0.1.0	deepbgc	k99_5676_291-978.1	291	978	687	1	1	0	0.52866	antibacterial	0.87	0.06	0.17	0.26	NA	0	0.09	0.07	0.33	0.21	0.03	0.32	k99_5676_k99_5676_2	NA	PF05798	1747	Cutibacterium acnes
